year,median,mean,ci_lower,ci_upper,pi_lower,pi_upper,scenario,return_interval,label,sim_type,pct_initial_median,pct_initial_mean
4,83.31678896381956,82.6470661882204,52.658937393065635,123.39162605570168,61.254637600527175,100.30049202771241,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,39.67466141134265,39.35574580391447
5,72.94872093556191,72.74558114494768,41.110421843879635,119.1816550707149,49.662176815501084,91.98793117379545,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,34.73748615979139,34.64075292616556
6,65.42835112490248,65.77014400438998,32.87750334231171,117.92242021039354,41.24541408499456,86.42149493110932,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,31.156357678524987,31.319116192566653
7,59.75841555504476,60.71510758720712,26.77530654795686,118.8141787144433,34.882723948912556,82.67943493492868,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,28.456388359545127,28.91195599390815
8,55.311007093592465,56.95019565547108,22.098021256590627,121.3164409621188,29.89678653504024,80.15906026105813,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,26.338574806472604,27.119140788319562
9,51.68512578323306,54.073347512709326,18.412712098898247,125.05834627843683,25.86903044807076,78.46017130651731,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,24.61196465868241,25.749213101290152
10,48.62233609598606,51.824838646093475,15.44551138074042,129.78426573172578,22.534712834000615,77.31470750089514,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,23.15349337904098,24.678494593377845
11,45.95498081981424,50.03526852335501,13.017190716206152,135.31877028850758,19.7219762541129,76.54229950939447,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,21.88332419991154,23.826318344454766
12,43.57364958751891,48.59326806084357,11.006031349077267,141.54310885009068,17.315834123629163,76.02133131579095,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,20.749356946437576,23.13965145754456
13,41.406464177233815,47.42512192420004,9.326120199181211,148.3789832549285,15.236642130723464,75.66974964959796,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,19.717363893920865,22.58339139247621
14,39.405788536201776,46.481772714016145,7.914488657143756,155.77717658525876,13.427117408730476,75.43220237557561,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,18.76466120771513,22.134177482864832
15,37.53966957311829,45.730474821071624,6.723372662606337,163.70951539131386,11.844448812866592,75.27137058381192,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,17.876033130056328,21.77641658146268
16,35.78631553631055,45.14940887954526,5.715464723621432,172.1631682673195,10.455457598855029,75.16211225933257,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,17.04110263633836,21.499718514069173
17,34.130532242913894,44.72419513876716,4.86093002795749,181.13660044726254,9.233593901608025,75.0875025788471,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,16.25263440138757,21.297235780365316
18,32.56142312370736,44.44563128900988,4.13547459416136,190.63670918754673,8.15704279412068,75.03615719305843,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,15.50543958271779,21.164586328099944
19,31.0709052442324,44.3082233548326,3.5190503445214674,200.67680338571253,7.207504557691876,75.00042409955176,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,14.795669163920191,21.099153978491714
20,14.381047099128203,21.489174494050108,1.4524981896977986,102.46463567810699,3.089037543592297,36.361595018586286,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,6.848117666251525,10.232940235261957
21,13.725944704321314,21.55650303000993,1.2363025841656352,107.88624324213487,2.7300876129374214,36.35274954143949,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,6.5361641449149115,10.265001442861871
22,13.101506415063493,21.69122667167207,1.0523619323684659,113.60187614146486,2.4129995304306044,36.34618676647063,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,6.238812578601664,10.32915555793908
23,12.506001921954134,21.894628837561,0.8958342724425422,119.62537600095106,2.1328296095095394,36.341153672802626,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,5.955239010454349,10.426013732171906
24,11.93790148917611,22.16864932415697,0.7626168238546296,125.9718422519841,1.8852429711805838,36.33714543499574,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,5.684714994845766,10.556499678169985
25,11.395822946545504,22.515846397023303,0.6492279592387701,132.65754579053615,1.6664285764455589,36.33382373184348,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,5.4265823554978585,10.721831617630144
26,10.878496860510541,22.939382255163217,0.5527101802052792,139.6998828316229,1.4730299478094695,36.33096189472952,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,5.180236600243115,10.923515359601533
27,10.384743401415404,23.44302560119666,0.4705494987151379,147.11735805230344,1.302087388943565,36.32840809787424,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,4.945115905435907,11.163345524379361
28,9.913456743876495,24.03116733014133,0.4006079402869648,154.92958931547565,1.1509889606413788,36.326060667962956,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,4.720693687560235,11.443413014353014
29,9.46359432813996,24.708846849891295,0.34106673468261217,163.1573285491081,1.017428361607126,36.3238515297774,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,4.506473489590458,11.766117547567283
30,9.034169267881293,25.481787542802103,0.2903783282821448,171.82249498164555,0.8993684173334103,36.32173511079179,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,4.3019853656577585,12.134184544191477
31,8.624244804440293,26.35644054851798,0.24722574795250138,180.94821809206238,0.795009232534465,36.319680906856135,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,4.106783240209663,12.550685975484752
32,8.232930101606708,27.340036508881592,0.2104881324053154,190.5588884571704,0.7027602918796136,36.31766850224137,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,3.9204429055270036,13.01906500422933
33,7.859376927705812,28.44064524149789,0.17921146175610464,200.6802152657332,0.6212159477298688,36.315684234511586,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,3.7425604417646725,13.54316440071328
34,7.50277693360939,29.667243548188765,0.15258368225545366,211.339289687521,0.5491338407708785,36.313718961382044,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,3.5727509207663757,14.12725883247084
35,7.162359338994076,31.029791550185934,0.12991355525019083,222.5646535847187,0.4854158770479925,36.31176656569238,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,3.410647304282893,14.776091214374254
36,6.837388905590082,32.53931809457652,0.11061266647684295,234.38637326797567,0.4290914433562292,36.309822954667965,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,3.25589947885242,15.494913378369773
37,6.527164118712591,34.20801591029933,0.09418011982672439,246.83611815466406,0.379302588583023,36.3078853901272,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,3.1081733898631385,16.289531385856822
38,6.231015525635079,36.04934731640586,0.08018951289909307,259.9472443001978,0.3352909353843251,36.30595204023646,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,2.9671502503024185,17.16635586495517
39,5.948304196850158,38.078161406939294,0.06827785294028449,273.7548828570473,0.29638611697753997,36.30402167955766,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,2.8325258080238847,18.132457812828235
40,2.7539308949502974,19.55001872600087,0.02819496587227104,139.818349746745,0.1270630966019003,17.605857218627193,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,1.3113956642620463,9.309532726667081
41,2.6289808427195,20.740424231264264,0.024007211039475035,147.24518265522346,0.11231959559519751,17.604922867059404,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,1.251895639390238,9.87639249107822
42,2.5097000548111437,22.0480583577992,0.020441641397555173,155.0665569295433,0.09928683005216732,17.603989123823478,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,1.1950952641957826,10.499075408475809
43,2.3958312837264417,23.483511665965338,0.017405789772269184,163.30343337181893,0.08776629680668155,17.603055869939816,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,1.140872039869734,11.182624602840637
44,2.287128961551642,25.05843499967143,0.014820935317753879,171.97788676263266,0.07758252613953323,17.602123025830913,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,1.0891090293103056,11.932588095081634
45,2.183358667258495,26.785642742002384,0.012620059324358383,181.11316498882815,0.06858040893548006,17.60119053827588,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,1.0396946034564263,12.755067972382086
46,2.084296619174234,28.679226687664688,0.010746105119134276,190.7337513341558,0.060622834058742095,17.600258371683804,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,0.992522199606778,13.656774613173662
47,1.9897291911179273,30.7546816005402,0.009150496802804515,200.86543009483694,0.05358859991889466,17.599326502256307,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,0.9474900910085368,14.645086476447714
48,1.8994524508987298,33.029043637535466,0.007791878306862963,211.53535569251088,0.04737056839275388,17.598394914082792,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,0.9045011670946332,15.728116017874031
49,1.813271720014118,35.52104294430103,0.006635039989113807,222.77212546745716,0.04187403296951655,17.5974635965286,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,0.8634627238162466,16.91478235442906
50,1.7310011534921221,38.25127186554174,0.005650004865889526,234.60585634559322,0.037015276255375575,17.596532542487953,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,0.8242862635676772,18.214891364543682
0,210,210,210,210,210,210,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,100,100
1,154.16064983210447,153.09365409155748,136.5033972883259,172.19826637468793,143.25273557709627,162.00457385010276,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,73.40983325338308,72.9017400435988
2,119.96098002528984,118.73585736174961,94.05463616373028,149.67544588057842,103.585462547643,132.479137437473,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,57.12427620251898,56.540884457976006
3,97.8723859092659,96.87450926518147,67.94711163083676,136.40368858556837,78.5323175629297,113.58511038250803,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,46.60589805203138,46.13071869770546
4,82.99914060586482,82.41212183372171,51.02175450307531,129.2096614357679,61.885839849207485,101.22518188072388,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,39.52340028850706,39.24386753986748
5,72.60123469657495,72.53200574119865,39.51819642200037,126.24695847497952,50.30268606590027,93.04921579483957,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,34.572016522178544,34.53905035295173
6,65.05453071785753,65.58308011320986,31.35467619157857,126.36012899837621,41.884584831898216,87.61934429239783,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,30.978347960884538,31.230038149147553
7,59.36027283480091,60.55856120921491,25.333352722681475,128.79057021137496,35.514203028690886,84.01794941607392,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,28.26679658800043,28.837410099626148
8,54.89004873833238,56.82824123508428,20.74257909995038,133.02630554110223,30.516121845176094,81.64386272571508,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,26.138118446824944,27.061067254802033
9,51.242800653762444,53.990603217511854,17.14646907348959,138.71792302981663,26.472694139433997,80.09705026604988,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,24.40133364464878,25.709811055958028
10,48.16020486109406,51.78665095114497,14.269318094221372,145.6276770967686,23.1197530417425,79.10896941666313,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,22.933430886235264,24.6603099767357
11,45.47474916668746,50.04779421025033,11.930498883626102,153.5966897141914,20.28592331672333,78.49851645760873,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,21.654642460327363,23.832282957262063
12,43.077141043855576,48.66353214399483,10.007115446056707,162.52285153939425,17.85669013815469,78.14329934531314,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,20.512924306597892,23.173110544759442
13,40.89557217043853,47.56108242513785,8.412254815492432,172.34549604170718,15.752882118135686,77.96055004473116,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,19.474081985923107,22.648134488160878
14,38.88242704604622,46.69240316464639,7.082130686460793,183.0345913479655,13.917677380570781,77.8943046639346,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,18.515441450498198,22.234477697450664
15,37.005730705738145,46.02586750428355,5.968350807461361,194.5830566214746,12.308696669670672,77.90674428281018,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,17.621776526541975,21.91707976394455
16,35.24363661021889,45.540899183990746,5.0331654573785825,207.00128970329715,10.893150568127838,77.97233101087612,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,16.782684100104234,21.68614246856702
17,33.58087221471058,45.22450692038314,4.246468890363585,220.31328121631043,9.64482810306166,78.07383384452237,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,15.990891530814563,21.535479485896733
18,32.0064470337681,45.069043446852504,3.5838454323287507,234.55387575918485,8.542199990300047,78.19963585219321,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,15.241165254175284,21.461449260405953
19,30.512175047292438,45.070758383188945,3.025249152068624,249.76686623825248,7.567199867965907,78.34191087613429,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,14.529607165377351,21.46226589675664
20,29.09172213201467,45.22886839562018,2.5540767017948385,266.0036951670786,6.70442070651709,78.49539014541357,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,13.853201015245082,21.537556378866753
21,27.739991732083013,45.5449666555655,2.1564912654831945,283.3225994770378,5.940567930192785,78.65652877950448,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,13.209519872420483,21.688079359793097
22,26.45272825405174,46.022656850012254,1.8209124509755545,301.78808068539803,5.264073464296559,78.82294308254089,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,12.596537263834161,21.915550880958214
23,25.226260505305696,46.667337725421824,1.5376200649362493,321.47061516306906,4.664812585730395,78.99303099942921,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,12.012505002526522,22.22254177401039
24,24.05733515833088,47.48609045209877,1.2984391264592543,342.44654317256385,4.133888096263769,79.16571632567153,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,11.455873884919466,22.612424024808938
25,22.943008069237685,48.487638134743385,1.0964849984545564,364.79809275220714,3.663459964232719,79.34027644624358,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,10.92524193773223,23.089351492734945
26,21.880572777586305,49.682357870123525,0.9259544681294001,388.61350717387603,3.246606797485568,79.51622640143958,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,10.419320370279193,23.658265652439773
27,20.867512914538217,51.082332985623786,0.7819528959295783,413.9872538893658,2.8772104830926253,79.69324090519466,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,9.936910911684866,24.32492046934466
28,19.901470003297828,52.7014378481172,0.6603502727780091,441.02029954967634,2.5498583555956325,79.87110191705364,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,9.47689047776087,25.095922784817716
29,18.980221190642858,54.5554507914825,0.5576608108182537,469.8204405235682,2.259759113024052,80.04966340886781,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,9.03820056697279,25.978786091182144
30,18.101663408380027,56.66219284179291,0.47094190976977945,500.50268186181927,2.0026698541497154,80.22882769538433,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,8.619839718276204,26.981996591329953
31,17.263801720208516,59.04169138986183,0.3977092036012759,533.1896602199397,1.7748323401878683,80.4085295382445,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,8.220857962004056,28.11509113802944
32,16.464740414645043,61.71636901040824,0.33586502706664717,568.0121081324146,1.5729170562456891,80.5887254732957,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,7.840352578402402,29.388747147813447
33,15.70267592030321,64.71125841138893,0.2836381246943436,605.1093584200692,1.3939739622691774,80.76938664649052,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,7.47746472395391,30.81488495780425
34,14.975890949918314,68.05424511817081,0.2395328026800151,644.6298885495237,1.2353890400902678,80.95049400587439,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,7.131376642818245,32.406783389605145
35,14.282749490782233,71.77634002281003,0.20228602620114988,686.7319055515845,1.0948458985986973,81.13203507533831,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,6.801309281324873,34.17920953467144
36,13.621692394468857,75.91198440412589,0.1708312101242282,731.5839727172279,0.970291814959115,81.31400179006589,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,6.486520187842312,36.148564001964715
37,12.991233405283948,80.49939048065225,0.14426765289859017,779.3656797785691,0.8599076795274883,81.49638904446807,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,6.186301621563785,38.33304308602488
38,12.389955522303456,85.58092101794439,0.12183473078023463,830.2683586861431,0.7620813839387398,81.67919371818309,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,5.899978820144503,40.75281953235447
39,11.816507625393378,91.20351199045037,0.10289010910514858,884.4958474406317,0.6753842509091722,81.86241402280604,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,5.626908393044466,43.430243804976364
40,11.269601318410352,97.41914280904027,0.08689134421323873,942.2653047469229,0.5985501539323869,82.04604906376807,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,5.366476818290645,46.390068004304894
41,10.748007957454679,104.28535917908953,0.07338034776912929,1003.8080785456959,0.5304570174238293,82.23009854652699,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,5.118099027359371,49.659694847185484
42,10.25055584151944,111.86585426043374,0.06197026779160933,1069.3706317533272,0.4701104244680485,82.41456257954621,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,4.881217067390208,53.26945440973036
43,9.776127549025823,120.2311144688551,0.05233441024960786,1139.2155288127285,0.4166290911905542,82.59944154218428,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,4.655298832869439,57.25291165183576
44,9.323657407752709,129.45913699836734,0.044196883711680596,1213.6224869317984,0.3692319946818544,82.78473599611357,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,4.439836860834624,61.64720809446064
45,8.892129088323891,139.63622696427,0.03732469898984728,1292.8894961670094,0.32722696593258016,82.97044662592853,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,4.234347184916139,66.49344141155714
46,8.480573313196857,150.8578829791952,0.03152109744900536,1377.3340128009672,0.2900005808606688,83.15657419932595,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,4.0383682443794555,71.83708713295009
47,8.088065674316017,163.22978098961653,0.02661991687528021,1467.2942307674625,0.25700920160356616,83.3431195404094,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,3.8514598449123887,77.72846713791265
48,7.713724553449385,176.86886733108688,0.022480833530675558,1563.1304361980947,0.22777103712672714,83.53008351179258,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,3.673202168309231,84.22327015766041
49,7.356709139849052,191.90457322072893,0.018985344125282574,1665.2264505032026,0.20185910713313887,83.7174670026024,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,3.5031948284995487,91.38313010510902
50,3.402738309562782,101.10910013903734,0.0077758950576927695,860.3535555515842,0.08676083494184021,40.69253527182347,moderate_bleaching,50,moderate_bleaching_every_50yr,monte_carlo,1.6203515759822773,48.14719054239873
0,210,210,210,210,210,210,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,100,100
1,154.12096185858573,152.68352578102935,133.11776892382233,165.84673689012513,142.52406512126356,161.9863961493307,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,73.39093421837416,72.70644084810921
2,119.8992408472888,118.09274791112621,89.44696455170352,138.8375092046698,102.53434590446808,132.44940949883917,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,57.09487659394704,56.23464186244105
3,97.79686317297694,96.07221364873458,63.01580492694146,121.85978437185335,77.34001469530881,113.54688026769506,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,46.569934844274734,45.74867316606409
4,82.9137843589124,81.47730333339896,46.145273571555805,111.17503062339817,60.636260168276046,101.1797576966051,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,39.48275445662495,38.79871587304712
5,15.998630326301667,15.769223397600499,7.690591617045576,23.083853164402313,10.819688802491521,20.51947498236243,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,7.618395393476984,7.50915399885738
6,14.331936676440979,14.205671537234835,5.950573474571147,22.252320156345277,8.963200154520113,19.31989640505725,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,6.824731750686181,6.76460549392135
7,13.074100754893303,13.06344469492489,4.68860124699935,21.84374539785683,7.561296019487856,18.523717097309696,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,6.225762264234906,6.220687949964233
8,12.086435360795356,12.202627895025302,3.7437580200319007,21.729929199568385,6.464110883919245,17.998274578172513,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,5.755445409902551,5.810775188107287
9,11.280444805281075,11.534043200031544,3.0179661317770883,21.823833589898932,5.57908387869925,17.65530071657318,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,5.371640383467178,5.492401523824545
10,2.338663321078402,2.4271296277521595,0.5404244348989132,4.868746913789607,1.0696222387243757,3.8470938527839484,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,1.1136492005135248,1.155776013215314
11,2.2076925057531183,2.3307128200543024,0.44064163244519955,4.945756124022292,0.9337428898166257,3.816979003354664,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,1.051282145596723,1.109863247644906
12,2.090759636690507,2.250219910490621,0.360438570178876,5.040142085926498,0.8177466768909332,3.799280277116841,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,0.9955998269954793,1.0715332907098196
13,1.984369572073748,2.1820027931436057,0.2954816071502171,5.147611114671547,0.7177333846318931,3.789969815132537,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,0.9449378914636896,1.0390489491160027
14,1.8862043526106262,2.123607042882007,0.24259280399379513,5.265217932852341,0.6308922466707071,3.7863244742111877,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,0.898192548862203,1.0112414489914319
15,0.39599593675252887,0.45748079678781567,0.043990785325509964,1.1894952630020696,0.12248502287257176,0.8354791907828286,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,0.1885694936916804,0.2178479984703884
16,0.3770437183655327,0.44794148146918955,0.03617804083321165,1.218731439565365,0.10784741237909841,0.8360887252237139,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,0.1795446277931108,0.21330546736628075
17,0.35916357688966105,0.43977425040761087,0.02976655042170781,1.249260046650428,0.09500271586177697,0.8370831935955526,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,0.1710302747093624,0.20941630971790995
18,0.34223716910157653,0.43285840827514116,0.024498913036203374,1.2809492836930307,0.08371370665600807,0.8383379271735375,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,0.16297008052456027,0.20612305155959104
19,0.32617625271312456,0.4271111658875572,0.02016767978557114,1.3137152359695763,0.0737814781574802,0.8397689475266652,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,0.1553220251014879,0.20338626947026534
20,0.06860177113259863,0.09321817954039556,0.0036637296508014857,0.2973228610594687,0.014350132396712753,0.18563431571810615,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,0.032667510063142204,0.04438960930495027
21,0.06539760310420176,0.09243385921922863,0.0030167196419051516,0.3049992864374393,0.01265050693686188,0.1859945218075042,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,0.0311417157639056,0.04401612343772792
22,0.06234701309732678,0.09188376447351142,0.002484130097727834,0.31289354321392077,0.011152884883610858,0.18636711839398185,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,0.029689053855869896,0.04375417355881496
23,0.059441232693541915,0.0915670669257408,0.002045655945826323,0.3210056326841916,0.009832971836424561,0.1867483138563678,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,0.028305348901686626,0.04360336520273372
24,0.05667248683774716,0.09148562949851788,0.0016846267493379283,0.32933732424707785,0.008669511563140525,0.18713556130412967,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,0.02698689849416531,0.0435645854754847
25,0.01192235892426988,0.020220889612888572,3.061123046967954e-4,0.07455463546521751,0.0016865913755098798,0.0413772235497403,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,0.005677313773461847,0.009628995053756464
26,0.011367382774420492,0.020310140051921513,2.5209648377288324e-4,0.07649211326819749,0.0014870769484881855,0.04146433124480175,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,0.005413039416390711,0.009671495262819768
27,0.010838333828815763,0.020455748265255137,2.076142087536364e-4,0.07848060726216607,0.0013111751397082744,0.041551973925638,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,0.0051611113470551254,0.009740832507264352
28,0.010333967587997765,0.020660253071906703,1.7098201285488157e-4,0.08052125264146479,0.001156086831944661,0.041640037735503385,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,0.0049209369466656026,0.009838215748527002
29,0.009853111232154333,0.020926747935969582,1.4081406422392922e-4,0.08261527423611446,0.0010193465862622798,0.041728446407429565,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,0.004691957729597302,0.009965118064747421
30,0.0020728985184106947,0.004690706309916854,2.558824749592527e-5,0.018702879684802654,1.9831319310521664e-4,0.009226810687399495,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,9.870945325765213e-4,0.0022336696713889776
31,0.001976452201037782,0.004779437677069259,2.1073623038801214e-5,0.01918934584943375,1.7485776054917542e-4,0.009246439897254391,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,9.411677147798962e-4,0.002275922703366314
32,0.001884495722797763,0.0048847093053102884,1.7355573684139882e-5,0.019688488030775542,1.5417669562617134e-4,0.0092661213968613,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,8.973789156179823e-4,0.002326052050147756
33,0.0017968192796322213,0.005007783657020267,1.4293535972602218e-5,0.02020062953139025,1.359417663236865e-4,0.009285851850587548,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,8.556282283962958e-4,0.0023846588842953652
34,0.0017132231524525697,0.005150100825583785,1.1771754971485708e-5,0.020726104094941675,1.19863602919896e-4,0.009305629051088827,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,8.15820548786938e-4,0.002452428964563707
35,3.604299582119103e-4,0.0011723605383867275,2.139147323052643e-6,0.004692105804385867,2.331949326272688e-5,0.0020576289454766455,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,1.71633313434243e-4,5.582669230412989e-4
36,3.4366144239806e-4,0.0012133837555489346,1.761747621864896e-6,0.004814163529898902,2.0561453949718092e-5,0.002062012497915568,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,1.6364830590383808e-4,5.778017883566355e-4
37,3.27673163471668e-4,0.00125988224034512,1.4509330290324388e-6,0.004939397283987573,1.812961674560132e-5,0.002066405703854919,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,1.5603483974841335e-4,5.999439239738667e-4
38,3.1242879649745676e-4,0.0013123743889041344,1.1949553914702454e-6,0.0050678894767134715,1.5985399438130477e-5,0.002070808480766343,severe_bleaching,5,severe_bleaching_every_5yr,monte_carlo,1.4877561737974132e-4,6.24940185192445e-4
