colony_uid,study,region,population_type,n_intervals,followup_years,death_event,shrink_events,ever_shrunk,mean_timeline_events,prop_acute_exposure
neely_et_al_2022::MR2-29,neely_et_al_2022,Florida Keys,Natural colony,4,3.381245722108145,0,1,1,2.5,0
neely_et_al_2022::MR2-3,neely_et_al_2022,Florida Keys,Natural colony,1,1.1471594798083504,1,0,0,2,0
neely_et_al_2022::MR2-30,neely_et_al_2022,Florida Keys,Natural colony,4,3.381245722108145,0,2,1,2.5,0
neely_et_al_2022::MR2-31,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR2-32,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR2-33,neely_et_al_2022,Florida Keys,Natural colony,1,1.1471594798083504,1,0,0,2,0
neely_et_al_2022::MR2-34,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR2-35,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR2-36,neely_et_al_2022,Florida Keys,Natural colony,4,3.381245722108145,0,1,1,2.5,0
neely_et_al_2022::MR2-37,neely_et_al_2022,Florida Keys,Natural colony,4,3.381245722108145,0,3,1,2.5,0
neely_et_al_2022::MR2-38,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,1,1,2.3333333333333335,0
neely_et_al_2022::MR2-39,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR2-4,neely_et_al_2022,Florida Keys,Natural colony,2,2.3737166324435317,1,0,0,2.5,0
neely_et_al_2022::MR2-40,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR2-41,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR2-42,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR2-43,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR2-44,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR2-45,neely_et_al_2022,Florida Keys,Natural colony,4,3.381245722108145,0,2,1,2.5,0
neely_et_al_2022::MR2-46,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR2-47,neely_et_al_2022,Florida Keys,Natural colony,2,1.6098562628336754,1,0,0,2,0
neely_et_al_2022::MR2-48,neely_et_al_2022,Florida Keys,Natural colony,2,2.3737166324435317,1,0,0,2.5,0
neely_et_al_2022::MR2-49,neely_et_al_2022,Florida Keys,Natural colony,2,2.3737166324435317,1,0,0,2.5,0
neely_et_al_2022::MR2-5,neely_et_al_2022,Florida Keys,Natural colony,2,1.6098562628336754,0,0,0,2,0
neely_et_al_2022::MR2-50,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR2-51,neely_et_al_2022,Florida Keys,Natural colony,4,3.381245722108145,0,2,1,2.5,0
neely_et_al_2022::MR2-52,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR2-53,neely_et_al_2022,Florida Keys,Natural colony,2,2.3737166324435317,1,0,0,2.5,0
neely_et_al_2022::MR2-54,neely_et_al_2022,Florida Keys,Natural colony,2,1.6098562628336754,1,0,0,2,0
neely_et_al_2022::MR2-55,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR2-56,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR2-57,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR2-58,neely_et_al_2022,Florida Keys,Natural colony,4,3.381245722108145,0,2,1,2.5,0
neely_et_al_2022::MR2-59,neely_et_al_2022,Florida Keys,Natural colony,4,3.381245722108145,0,2,1,2.5,0
neely_et_al_2022::MR2-6,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR2-60,neely_et_al_2022,Florida Keys,Natural colony,4,3.381245722108145,0,3,1,2.5,0
neely_et_al_2022::MR2-61,neely_et_al_2022,Florida Keys,Natural colony,2,1.6892539356605063,1,0,0,2.5,0
neely_et_al_2022::MR2-62,neely_et_al_2022,Florida Keys,Natural colony,2,1.6892539356605063,1,0,0,2.5,0
neely_et_al_2022::MR2-63,neely_et_al_2022,Florida Keys,Natural colony,3,2.2340862422997945,1,1,1,2.6666666666666665,0
neely_et_al_2022::MR2-64,neely_et_al_2022,Florida Keys,Natural colony,2,1.6892539356605063,1,0,0,2.5,0
neely_et_al_2022::MR2-65,neely_et_al_2022,Florida Keys,Natural colony,2,1.6892539356605063,1,0,0,2.5,0
neely_et_al_2022::MR2-66,neely_et_al_2022,Florida Keys,Natural colony,1,0.46269678302532513,1,0,0,2,0
neely_et_al_2022::MR2-67,neely_et_al_2022,Florida Keys,Natural colony,2,1.6892539356605063,1,1,1,2.5,0
neely_et_al_2022::MR2-68,neely_et_al_2022,Florida Keys,Natural colony,1,0.46269678302532513,1,0,0,2,0
neely_et_al_2022::MR2-69,neely_et_al_2022,Florida Keys,Natural colony,1,0.46269678302532513,1,0,0,2,0
neely_et_al_2022::MR2-7,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR2-70,neely_et_al_2022,Florida Keys,Natural colony,2,1.6892539356605063,1,0,0,2.5,0
neely_et_al_2022::MR2-71,neely_et_al_2022,Florida Keys,Natural colony,1,0.46269678302532513,1,0,0,2,0
neely_et_al_2022::MR2-72,neely_et_al_2022,Florida Keys,Natural colony,2,1.6892539356605063,1,0,0,2.5,0
neely_et_al_2022::MR2-73,neely_et_al_2022,Florida Keys,Natural colony,2,1.6892539356605063,1,0,0,2.5,0
neely_et_al_2022::MR2-74,neely_et_al_2022,Florida Keys,Natural colony,2,1.6892539356605063,1,0,0,2.5,0
neely_et_al_2022::MR2-75,neely_et_al_2022,Florida Keys,Natural colony,1,0.46269678302532513,1,0,0,2,0
neely_et_al_2022::MR2-76,neely_et_al_2022,Florida Keys,Natural colony,1,0.46269678302532513,1,0,0,2,0
neely_et_al_2022::MR2-77,neely_et_al_2022,Florida Keys,Natural colony,1,0.46269678302532513,1,0,0,2,0
neely_et_al_2022::MR2-78,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR2-79,neely_et_al_2022,Florida Keys,Natural colony,2,1.6892539356605063,1,0,0,2.5,0
neely_et_al_2022::MR2-8,neely_et_al_2022,Florida Keys,Natural colony,2,1.6098562628336754,1,0,0,2,0
neely_et_al_2022::MR2-80,neely_et_al_2022,Florida Keys,Natural colony,1,0.46269678302532513,1,0,0,2,0
neely_et_al_2022::MR2-81,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR2-82,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR2-83,neely_et_al_2022,Florida Keys,Natural colony,1,1.0869267624914445,1,0,0,2,0
neely_et_al_2022::MR2-84,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR2-85,neely_et_al_2022,Florida Keys,Natural colony,1,1.0869267624914445,1,0,0,2,0
neely_et_al_2022::MR2-86,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,1,1,2.5,0
neely_et_al_2022::MR2-87,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR2-88,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,1,1,2.5,0
neely_et_al_2022::MR2-89,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR2-9,neely_et_al_2022,Florida Keys,Natural colony,1,1.1471594798083504,1,0,0,2,0
neely_et_al_2022::MR2-90,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR2-91,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,1,1,2.5,0
neely_et_al_2022::MR2-92,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR2-93,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR2-94,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR2-95,neely_et_al_2022,Florida Keys,Natural colony,3,2.858316221765914,0,1,1,2.6666666666666665,0
neely_et_al_2022::MR2-96,neely_et_al_2022,Florida Keys,Natural colony,1,1.0869267624914445,1,0,0,2,0
neely_et_al_2022::MR2-97,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR2-98,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR2-99,neely_et_al_2022,Florida Keys,Natural colony,3,2.858316221765914,0,1,1,2.6666666666666665,0
neely_et_al_2022::MR3-1,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-10,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-100,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR3-101,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR3-102,neely_et_al_2022,Florida Keys,Natural colony,2,1.7686516084873374,0,2,1,3,0
neely_et_al_2022::MR3-103,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR3-104,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR3-105,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR3-106,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR3-107,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR3-108,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR3-109,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR3-11,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-110,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR3-111,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR3-112,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR3-113,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR3-114,neely_et_al_2022,Florida Keys,Natural colony,1,0.5420944558521561,0,0,0,3,0
neely_et_al_2022::MR3-115,neely_et_al_2022,Florida Keys,Natural colony,1,1,1,0,0,3,0
neely_et_al_2022::MR3-116,neely_et_al_2022,Florida Keys,Natural colony,1,1,1,0,0,3,0
neely_et_al_2022::MR3-12,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-13,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,1,1,2.3333333333333335,0
neely_et_al_2022::MR3-14,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-15,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,1,1,2.3333333333333335,0
neely_et_al_2022::MR3-16,neely_et_al_2022,Florida Keys,Natural colony,4,3.378507871321013,0,1,1,2.5,0
neely_et_al_2022::MR3-17,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-18,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-19,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-2,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,1,1,2.3333333333333335,0
neely_et_al_2022::MR3-20,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-21,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-22,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-23,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-24,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-25,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-26,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-27,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-28,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-29,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,1,1,2.3333333333333335,0
neely_et_al_2022::MR3-3,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-30,neely_et_al_2022,Florida Keys,Natural colony,2,1.6098562628336754,0,0,0,2,0
neely_et_al_2022::MR3-31,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-32,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,1,1,2.3333333333333335,0
neely_et_al_2022::MR3-33,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-34,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-35,neely_et_al_2022,Florida Keys,Natural colony,4,3.378507871321013,0,0,0,2.5,0
neely_et_al_2022::MR3-36,neely_et_al_2022,Florida Keys,Natural colony,4,3.378507871321013,0,0,0,2.5,0
neely_et_al_2022::MR3-37,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-38,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-39,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,1,1,2.3333333333333335,0
neely_et_al_2022::MR3-4,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-40,neely_et_al_2022,Florida Keys,Natural colony,2,1.6125941136208075,1,1,1,2.5,0
neely_et_al_2022::MR3-41,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-42,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-43,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-44,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-45,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-46,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,1,1,2.3333333333333335,0
neely_et_al_2022::MR3-47,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-48,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-49,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-5,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-50,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-51,neely_et_al_2022,Florida Keys,Natural colony,1,0.3860369609856263,0,0,0,2,0
neely_et_al_2022::MR3-52,neely_et_al_2022,Florida Keys,Natural colony,2,1.6125941136208075,1,0,0,2.5,0
neely_et_al_2022::MR3-53,neely_et_al_2022,Florida Keys,Natural colony,2,1.6125941136208075,1,1,1,2.5,0
neely_et_al_2022::MR3-54,neely_et_al_2022,Florida Keys,Natural colony,2,1.6125941136208075,1,0,0,2.5,0
neely_et_al_2022::MR3-55,neely_et_al_2022,Florida Keys,Natural colony,2,1.6125941136208075,1,0,0,2.5,0
neely_et_al_2022::MR3-56,neely_et_al_2022,Florida Keys,Natural colony,3,2.1546885694729636,0,1,1,2.6666666666666665,0
neely_et_al_2022::MR3-57,neely_et_al_2022,Florida Keys,Natural colony,2,1.6125941136208075,1,1,1,2.5,0
neely_et_al_2022::MR3-58,neely_et_al_2022,Florida Keys,Natural colony,1,0.3860369609856263,1,0,0,2,0
neely_et_al_2022::MR3-59,neely_et_al_2022,Florida Keys,Natural colony,1,0.3860369609856263,1,0,0,2,0
neely_et_al_2022::MR3-6,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-60,neely_et_al_2022,Florida Keys,Natural colony,2,1.6125941136208075,1,0,0,2.5,0
neely_et_al_2022::MR3-61,neely_et_al_2022,Florida Keys,Natural colony,2,1.6125941136208075,1,1,1,2.5,0
neely_et_al_2022::MR3-62,neely_et_al_2022,Florida Keys,Natural colony,2,1.6125941136208075,1,0,0,2.5,0
neely_et_al_2022::MR3-63,neely_et_al_2022,Florida Keys,Natural colony,2,1.6125941136208075,1,1,1,2.5,0
neely_et_al_2022::MR3-64,neely_et_al_2022,Florida Keys,Natural colony,2,1.6125941136208075,1,1,1,2.5,0
neely_et_al_2022::MR3-65,neely_et_al_2022,Florida Keys,Natural colony,2,1.6125941136208075,1,0,0,2.5,0
neely_et_al_2022::MR3-66,neely_et_al_2022,Florida Keys,Natural colony,2,1.6125941136208075,1,0,0,2.5,0
neely_et_al_2022::MR3-67,neely_et_al_2022,Florida Keys,Natural colony,2,1.6125941136208075,1,0,0,2.5,0
neely_et_al_2022::MR3-68,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR3-69,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR3-7,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,1,1,2.3333333333333335,0
neely_et_al_2022::MR3-70,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR3-71,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR3-72,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR3-73,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,1,1,2.5,0
neely_et_al_2022::MR3-74,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,1,1,2.5,0
neely_et_al_2022::MR3-75,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR3-76,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR3-77,neely_et_al_2022,Florida Keys,Natural colony,1,1.0869267624914445,1,0,0,2,0
neely_et_al_2022::MR3-78,neely_et_al_2022,Florida Keys,Natural colony,1,1.0869267624914445,1,0,0,2,0
neely_et_al_2022::MR3-79,neely_et_al_2022,Florida Keys,Natural colony,1,1.0869267624914445,1,0,0,2,0
neely_et_al_2022::MR3-8,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,0,0,2.3333333333333335,0
neely_et_al_2022::MR3-80,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR3-81,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,1,1,2.5,0
neely_et_al_2022::MR3-82,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR3-83,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR3-84,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR3-85,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR3-86,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR3-87,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR3-88,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR3-89,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR3-9,neely_et_al_2022,Florida Keys,Natural colony,3,2.836413415468857,1,2,1,2.3333333333333335,0
neely_et_al_2022::MR3-90,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,1,1,2.5,0
neely_et_al_2022::MR3-91,neely_et_al_2022,Florida Keys,Natural colony,2,2.3134839151266258,1,0,0,2.5,0
neely_et_al_2022::MR3-92,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR3-93,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR3-94,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR3-95,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR3-96,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR3-97,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::MR3-98,neely_et_al_2022,Florida Keys,Natural colony,2,1.7686516084873374,0,0,0,3,0
neely_et_al_2022::MR3-99,neely_et_al_2022,Florida Keys,Natural colony,1,1.2265571526351813,1,0,0,3,0
neely_et_al_2022::RK1-1,neely_et_al_2022,Florida Keys,Natural colony,4,3.8658453114305273,1,1,1,2.75,0.25
neely_et_al_2022::RK1-11,neely_et_al_2022,Florida Keys,Natural colony,4,3.8658453114305273,0,1,1,2.75,0.25
neely_et_al_2022::RK1-12,neely_et_al_2022,Florida Keys,Natural colony,1,0.9253935660506504,1,0,0,2,0
neely_et_al_2022::RK1-2,neely_et_al_2022,Florida Keys,Natural colony,4,3.8658453114305273,1,0,0,2.75,0.25
neely_et_al_2022::RK1-3,neely_et_al_2022,Florida Keys,Natural colony,4,3.8658453114305273,1,2,1,2.75,0.25
neely_et_al_2022::RK1-4,neely_et_al_2022,Florida Keys,Natural colony,4,3.8658453114305273,1,2,1,2.75,0.25
neely_et_al_2022::RK1-5,neely_et_al_2022,Florida Keys,Natural colony,4,3.8658453114305273,1,2,1,2.75,0.25
neely_et_al_2022::RK1-6,neely_et_al_2022,Florida Keys,Natural colony,4,3.8658453114305273,0,1,1,2.75,0.25
neely_et_al_2022::RK1-7,neely_et_al_2022,Florida Keys,Natural colony,4,3.8658453114305273,1,3,1,2.75,0.25
neely_et_al_2022::RK1-8,neely_et_al_2022,Florida Keys,Natural colony,4,3.8658453114305273,1,2,1,2.75,0.25
neely_et_al_2022::RK1-9,neely_et_al_2022,Florida Keys,Natural colony,4,3.8658453114305273,0,2,1,2.75,0.25
neely_et_al_2022::SK1-1,neely_et_al_2022,Florida Keys,Natural colony,3,2.9103353867214237,1,0,0,2.3333333333333335,0
neely_et_al_2022::SK1-10,neely_et_al_2022,Florida Keys,Natural colony,1,1.5195071868583163,1,0,0,4,1
neely_et_al_2022::SK1-11,neely_et_al_2022,Florida Keys,Natural colony,1,1.5195071868583163,1,0,0,4,1
neely_et_al_2022::SK1-12,neely_et_al_2022,Florida Keys,Natural colony,1,1.5195071868583163,1,0,0,4,1
neely_et_al_2022::SK1-13,neely_et_al_2022,Florida Keys,Natural colony,1,1.5195071868583163,1,0,0,4,1
neely_et_al_2022::SK1-14,neely_et_al_2022,Florida Keys,Natural colony,4,3.8631074606433953,1,2,1,2.75,0.25
neely_et_al_2022::SK1-15,neely_et_al_2022,Florida Keys,Natural colony,4,3.8631074606433953,1,2,1,2.75,0.25
neely_et_al_2022::SK1-16,neely_et_al_2022,Florida Keys,Natural colony,4,3.8631074606433953,0,1,1,2.75,0.25
neely_et_al_2022::SK1-17,neely_et_al_2022,Florida Keys,Natural colony,1,1.5195071868583163,1,0,0,4,1
neely_et_al_2022::SK1-18,neely_et_al_2022,Florida Keys,Natural colony,4,3.8631074606433953,1,1,1,2.75,0.25
neely_et_al_2022::SK1-19,neely_et_al_2022,Florida Keys,Natural colony,2,1.913757700205339,1,1,1,3,0.5
neely_et_al_2022::SK1-2,neely_et_al_2022,Florida Keys,Natural colony,1,1.5195071868583163,1,0,0,4,1
neely_et_al_2022::SK1-20,neely_et_al_2022,Florida Keys,Natural colony,4,3.8631074606433953,1,2,1,2.75,0.25
neely_et_al_2022::SK1-21,neely_et_al_2022,Florida Keys,Natural colony,1,1.5195071868583163,1,0,0,4,1
neely_et_al_2022::SK1-22,neely_et_al_2022,Florida Keys,Natural colony,1,1.5195071868583163,1,0,0,4,1
neely_et_al_2022::SK1-23,neely_et_al_2022,Florida Keys,Natural colony,3,2.9103353867214237,1,0,0,2.3333333333333335,0
neely_et_al_2022::SK1-24,neely_et_al_2022,Florida Keys,Natural colony,1,1.5195071868583163,1,0,0,4,1
