reef,Genotype,Fragment_num,collection_date,day,Month,Year,Survey#,Fragment_number,LiveFrag,ColType,L,W,H,live_per,Adjusted Area,S01FragCount
ndr,ML2,23,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,ML2,23,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,7
ndr,ML2,23,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,7
ndr,ML2,23,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,7
ndr,ML2,23,13-Sep-18,13,September,2018,3,7,1,L,,,,100.00%,,7
ndr,ML2,26,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,7
ndr,ML2,26,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,7
ndr,ML2,26,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,ML2,26,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,7
ndr,ML2,26,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,7
ndr,ML2,26,13-Sep-18,13,September,2018,3,6,1,L,,,,60.00%,,7
ndr,ML2,26,13-Sep-18,13,September,2018,3,7,0,PD,,,,,,7
ndr,CN4,28,13-Sep-18,13,September,2018,3,A,1,L,,,,99.00%,,7
ndr,CN4,28,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,7
ndr,CN4,28,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,CN4,28,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,7
ndr,CN4,28,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,7
ndr,CN4,28,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,7
ndr,CN4,28,13-Sep-18,13,September,2018,3,7,1,L,,,,100.00%,,7
ndr,CN4,32,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,8
ndr,CN4,32,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,8
ndr,CN4,32,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,8
ndr,CN4,32,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,8
ndr,CN4,32,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,8
ndr,CN4,32,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,8
ndr,CN4,32,13-Sep-18,13,September,2018,3,7,1,L,,,,100.00%,,8
ndr,CN4,32,13-Sep-18,13,September,2018,3,8,1,L,,,,100.00%,,8
ndr,CN4,38,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,8
ndr,CN4,38,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,8
ndr,CN4,38,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,8
ndr,CN4,38,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,8
ndr,CN4,38,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,8
ndr,CN4,38,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,8
ndr,CN4,38,13-Sep-18,13,September,2018,3,7,1,L,,,,100.00%,,8
ndr,CN4,38,13-Sep-18,13,September,2018,3,8,1,L,,,,100.00%,,8
ndr,CN3,54,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,7
ndr,CN3,54,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,7
ndr,CN3,54,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,CN3,54,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,7
ndr,CN3,54,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,7
ndr,CN3,54,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,7
ndr,CN3,54,13-Sep-18,13,September,2018,3,7,1,L,,,,100.00%,,7
ndr,CN2,57,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,7
ndr,CN2,57,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,7
ndr,CN2,57,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,CN2,57,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,7
ndr,CN2,57,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,7
ndr,CN2,57,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,7
ndr,CN2,57,13-Sep-18,13,September,2018,3,7,1,L,,,,100.00%,,7
ndr,CN3,58,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,7
ndr,CN3,58,13-Sep-18,13,September,2018,3,B,1,L,,,,99.00%,,7
ndr,CN3,58,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,CN3,58,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,7
ndr,CN3,58,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,7
ndr,CN3,58,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,7
ndr,CN3,58,13-Sep-18,13,September,2018,3,7,1,L,,,,100.00%,,7
ndr,CN3,60,13-Sep-18,13,September,2018,3,A,1,L,,,,30.00%,,7
ndr,CN3,60,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,7
ndr,CN3,60,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,CN3,60,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,7
ndr,CN3,60,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,7
ndr,CN3,60,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,7
ndr,CN3,60,13-Sep-18,13,September,2018,3,7,0,PD,,,,,,7
ndr,HS1,63,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,7
ndr,HS1,63,13-Sep-18,13,September,2018,3,B,0,PD,,,,,,7
ndr,HS1,63,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,HS1,63,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,7
ndr,HS1,63,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,7
ndr,HS1,63,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,7
ndr,HS1,63,13-Sep-18,13,September,2018,3,7,1,L,,,,100.00%,,7
ndr,SN1,64,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,7
ndr,SN1,64,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,7
ndr,SN1,64,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,SN1,64,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,7
ndr,SN1,64,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,7
ndr,SN1,64,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,7
ndr,SN1,64,13-Sep-18,13,September,2018,3,7,1,L,,,,100.00%,,7
ndr,CN2,65,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,7
ndr,CN2,65,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,7
ndr,CN2,65,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,CN2,65,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,7
ndr,CN2,65,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,7
ndr,CN2,65,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,7
ndr,CN2,65,13-Sep-18,13,September,2018,3,7,1,L,,,,100.00%,,7
ndr,HS1,67,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,7
ndr,HS1,67,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,7
ndr,HS1,67,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,HS1,67,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,7
ndr,HS1,67,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,7
ndr,HS1,67,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,7
ndr,HS1,67,13-Sep-18,13,September,2018,3,7,1,L,,,,95.00%,,7
ndr,SN1,68,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,7
ndr,SN1,68,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,7
ndr,SN1,68,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,SN1,68,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,7
ndr,SN1,68,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,7
ndr,SN1,68,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,7
ndr,SN1,68,13-Sep-18,13,September,2018,3,7,1,L,,,,100.00%,,7
ndr,HS1,70,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,7
ndr,HS1,70,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,7
ndr,HS1,70,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,HS1,70,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,7
ndr,HS1,70,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,7
ndr,HS1,70,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,7
ndr,HS1,70,13-Sep-18,13,September,2018,3,7,1,L,,,,100.00%,,7
ndr,SN1,71,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,7
ndr,SN1,71,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,7
ndr,SN1,71,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,SN1,71,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,7
ndr,SN1,71,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,7
ndr,SN1,71,13-Sep-18,13,September,2018,3,6,0,D,,,,0.00%,,7
ndr,SN1,71,13-Sep-18,13,September,2018,3,7,0,D,,,,0.00%,,7
ndr,SI5,76,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,7
ndr,SI5,76,13-Sep-18,13,September,2018,3,B,1,L,,,,5.00%,,7
ndr,SI5,76,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,SI5,76,13-Sep-18,13,September,2018,3,4,1,L,,,,5.00%,,7
ndr,SI5,76,13-Sep-18,13,September,2018,3,5,0,D,,,,0.00%,,7
ndr,SI5,76,13-Sep-18,13,September,2018,3,6,1,L,,,,1.00%,,7
ndr,SI5,76,13-Sep-18,13,September,2018,3,7,0,D,,,,0.00%,,7
ndr,SI5,77,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,7
ndr,SI5,77,13-Sep-18,13,September,2018,3,B,0,D,,,,0.00%,,7
ndr,SI5,77,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,SI5,77,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,7
ndr,SI5,77,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,7
ndr,SI5,77,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,7
ndr,SI5,77,13-Sep-18,13,September,2018,3,7,1,L,,,,100.00%,,7
ndr,SI5,84,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,7
ndr,SI5,84,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,7
ndr,SI5,84,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,SI5,84,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,7
ndr,SI5,84,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,7
ndr,SI5,84,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,7
ndr,SI5,84,13-Sep-18,13,September,2018,3,7,0,PD,,,,,,7
ndr,SI1,85,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,7
ndr,SI1,85,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,7
ndr,SI1,85,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,SI1,85,13-Sep-18,13,September,2018,3,4,1,L,,,,30.00%,,7
ndr,SI1,85,13-Sep-18,13,September,2018,3,5,1,L,,,,70.00%,,7
ndr,SI1,85,13-Sep-18,13,September,2018,3,6,1,L,,,,1.00%,,7
ndr,SI1,85,13-Sep-18,13,September,2018,3,7,0,D,,,,0.00%,,7
ndr,SI1,86,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,7
ndr,SI1,86,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,7
ndr,SI1,86,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,SI1,86,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,7
ndr,SI1,86,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,7
ndr,SI1,86,13-Sep-18,13,September,2018,3,6,0,PD,,,,,,7
ndr,SI1,86,13-Sep-18,13,September,2018,3,7,0,PD,,,,,,7
ndr,SI1,87,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,7
ndr,SI1,87,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,7
ndr,SI1,87,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,SI1,87,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,7
ndr,SI1,87,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,7
ndr,SI1,87,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,7
ndr,SI1,87,13-Sep-18,13,September,2018,3,7,1,L,,,,100.00%,,7
ndr,AAA3,137,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,5
ndr,AAA3,137,13-Sep-18,13,September,2018,3,B,1,L,,,,95.00%,,5
ndr,AAA3,137,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,5
ndr,AAA3,137,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,5
ndr,AAA3,137,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,5
ndr,AAA3,137,13-Sep-18,13,September,2018,3,6,0,DNE,,,,,,5
ndr,AAA3,137,13-Sep-18,13,September,2018,3,7,0,DNE,,,,,,5
ndr,AAA3,139,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,7
ndr,AAA3,139,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,7
ndr,AAA3,139,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,7
ndr,AAA3,139,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,7
ndr,AAA3,139,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,7
ndr,AAA3,139,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,7
ndr,AAA3,139,13-Sep-18,13,September,2018,3,7,1,L,,,,100.00%,,7
ndr,AAA3,141,13-Sep-18,13,September,2018,3,A,0,DNE,,,,,,3
ndr,AAA3,141,13-Sep-18,13,September,2018,3,B,0,DNE,,,,,,3
ndr,AAA3,141,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,3
ndr,AAA3,141,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,3
ndr,AAA3,141,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,3
ndr,AAA3,141,13-Sep-18,13,September,2018,3,6,0,DNE,,,,,,3
ndr,AAA3,141,13-Sep-18,13,September,2018,3,7,0,DNE,,,,,,3
ndr,AAA2,142,13-Sep-18,13,September,2018,3,A,0,PD,,,,,,6
ndr,AAA2,142,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,6
ndr,AAA2,142,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,6
ndr,AAA2,142,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,6
ndr,AAA2,142,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,6
ndr,AAA2,142,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,6
ndr,AAA2,142,13-Sep-18,13,September,2018,3,7,0,DNE,,,,,,6
ndr,AAA2,144,13-Sep-18,13,September,2018,3,A,1,L,,,,100.00%,,8
ndr,AAA2,144,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,8
ndr,AAA2,144,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,8
ndr,AAA2,144,13-Sep-18,13,September,2018,3,4,1,L,,,,95.00%,,8
ndr,AAA2,144,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,8
ndr,AAA2,144,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,8
ndr,AAA2,144,13-Sep-18,13,September,2018,3,7,1,L,,,,100.00%,,8
ndr,AAA2,144,13-Sep-18,13,September,2018,3,8,1,L,,,,90.00%,,8
ndr,AAA2,148,13-Sep-18,13,September,2018,3,10,1,L,,,,100.00%,,10
ndr,AAA2,148,13-Sep-18,13,September,2018,3,11,1,L,,,,100.00%,,10
ndr,AAA2,148,13-Sep-18,13,September,2018,3,A,0,DNE,,,,,,10
ndr,AAA2,148,13-Sep-18,13,September,2018,3,B,1,L,,,,100.00%,,10
ndr,AAA2,148,13-Sep-18,13,September,2018,3,3,1,L,,,,100.00%,,10
ndr,AAA2,148,13-Sep-18,13,September,2018,3,4,1,L,,,,100.00%,,10
ndr,AAA2,148,13-Sep-18,13,September,2018,3,5,1,L,,,,100.00%,,10
ndr,AAA2,148,13-Sep-18,13,September,2018,3,6,1,L,,,,100.00%,,10
ndr,AAA2,148,13-Sep-18,13,September,2018,3,7,1,L,,,,100.00%,,10
ndr,AAA2,148,13-Sep-18,13,September,2018,3,8,1,L,,,,100.00%,,10
ndr,AAA2,148,13-Sep-18,13,September,2018,3,9,1,L,,,,100.00%,,10
pr,SI1,10,19-Sep-18,19,September,2018,3,A,1,L,,,,100.00%,,6
pr,SI1,10,19-Sep-18,19,September,2018,3,B,1,L,,,,100.00%,,6
pr,SI1,10,19-Sep-18,19,September,2018,3,3,1,L,,,,100.00%,,6
pr,SI1,10,19-Sep-18,19,September,2018,3,4,1,L,,,,100.00%,,6
pr,SI1,10,19-Sep-18,19,September,2018,3,5,1,L,,,,100.00%,,6
pr,SI1,10,19-Sep-18,19,September,2018,3,6,1,L,,,,100.00%,,6
pr,SI1,10,19-Sep-18,19,September,2018,3,7,0,DNE,,,,,,6
pr,SI1,11,19-Sep-18,19,September,2018,3,A,1,L,,,,100.00%,,7
pr,SI1,11,19-Sep-18,19,September,2018,3,B,1,L,,,,100.00%,,7
pr,SI1,11,19-Sep-18,19,September,2018,3,3,1,L,,,,100.00%,,7
pr,SI1,11,19-Sep-18,19,September,2018,3,4,1,L,,,,90.00%,,7
pr,SI1,11,19-Sep-18,19,September,2018,3,5,1,L,,,,80.00%,,7
pr,SI1,11,19-Sep-18,19,September,2018,3,6,1,L,,,,100.00%,,7
pr,SI1,11,19-Sep-18,19,September,2018,3,7,1,L,,,,80.00%,,7
pr,SI1,12,19-Sep-18,19,September,2018,3,A,1,L,,,,100.00%,,6
pr,SI1,12,19-Sep-18,19,September,2018,3,B,0,DNE,,,,,,6
pr,SI1,12,19-Sep-18,19,September,2018,3,3,1,L,,,,100.00%,,6
pr,SI1,12,19-Sep-18,19,September,2018,3,4,1,L,,,,100.00%,,6
pr,SI1,12,19-Sep-18,19,September,2018,3,5,1,L,,,,100.00%,,6
pr,SI1,12,19-Sep-18,19,September,2018,3,6,1,L,,,,95.00%,,6
pr,SI1,12,19-Sep-18,19,September,2018,3,7,1,L,,,,100.00%,,6
pr,SI5,13,19-Sep-18,19,September,2018,3,A,1,L,,,,90.00%,,7
pr,SI5,13,19-Sep-18,19,September,2018,3,B,1,L,,,,80.00%,,7
pr,SI5,13,19-Sep-18,19,September,2018,3,3,1,L,,,,95.00%,,7
pr,SI5,13,19-Sep-18,19,September,2018,3,4,1,L,,,,100.00%,,7
pr,SI5,13,19-Sep-18,19,September,2018,3,5,1,L,,,,85.00%,,7
pr,SI5,13,19-Sep-18,19,September,2018,3,6,1,L,,,,100.00%,,7
pr,SI5,13,19-Sep-18,19,September,2018,3,7,1,L,,,,100.00%,,7
pr,AAA3,15,19-Sep-18,19,September,2018,3,A,1,L,,,,100.00%,,7
pr,AAA3,15,19-Sep-18,19,September,2018,3,B,1,L,,,,95.00%,,7
pr,AAA3,15,19-Sep-18,19,September,2018,3,3,1,L,,,,95.00%,,7
pr,AAA3,15,19-Sep-18,19,September,2018,3,4,1,L,,,,100.00%,,7
pr,AAA3,15,19-Sep-18,19,September,2018,3,5,1,L,,,,100.00%,,7
pr,AAA3,15,19-Sep-18,19,September,2018,3,6,1,L,,,,100.00%,,7
pr,AAA3,15,19-Sep-18,19,September,2018,3,7,1,L,,,,85.00%,,7
pr,AAA2,16,19-Sep-18,19,September,2018,3,A,1,L,,,,100.00%,,7
pr,AAA2,16,19-Sep-18,19,September,2018,3,B,1,L,,,,100.00%,,7
pr,AAA2,16,19-Sep-18,19,September,2018,3,3,1,L,,,,100.00%,,7
pr,AAA2,16,19-Sep-18,19,September,2018,3,4,1,L,,,,100.00%,,7
pr,AAA2,16,19-Sep-18,19,September,2018,3,5,1,L,,,,100.00%,,7
pr,AAA2,16,19-Sep-18,19,September,2018,3,6,1,L,,,,100.00%,,7
pr,AAA2,16,19-Sep-18,19,September,2018,3,7,1,L,,,,100.00%,,7
pr,AAA2,17,19-Sep-18,19,September,2018,3,A,1,L,,,,100.00%,,7
pr,AAA2,17,19-Sep-18,19,September,2018,3,B,1,L,,,,100.00%,,7
pr,AAA2,17,19-Sep-18,19,September,2018,3,3,1,L,,,,100.00%,,7
pr,AAA2,17,19-Sep-18,19,September,2018,3,4,1,L,,,,100.00%,,7
pr,AAA2,17,19-Sep-18,19,September,2018,3,5,1,L,,,,100.00%,,7
pr,AAA2,17,19-Sep-18,19,September,2018,3,6,1,L,,,,100.00%,,7
pr,AAA2,17,19-Sep-18,19,September,2018,3,7,1,L,,,,100.00%,,7
pr,AAA2,18,19-Sep-18,19,September,2018,3,A,1,L,,,,100.00%,,6
pr,AAA2,18,19-Sep-18,19,September,2018,3,B,1,L,,,,100.00%,,6
pr,AAA2,18,19-Sep-18,19,September,2018,3,3,1,L,,,,100.00%,,6
pr,AAA2,18,19-Sep-18,19,September,2018,3,4,1,L,,,,100.00%,,6
pr,AAA2,18,19-Sep-18,19,September,2018,3,5,1,L,,,,100.00%,,6
pr,AAA2,18,19-Sep-18,19,September,2018,3,6,1,L,,,,100.00%,,6
pr,AAA2,18,19-Sep-18,19,September,2018,3,7,0,DNE,,,,,,6
pr,SI5,19,19-Sep-18,19,September,2018,3,A,1,L,,,,95.00%,,7
pr,SI5,19,19-Sep-18,19,September,2018,3,B,1,L,,,,100.00%,,7
pr,SI5,19,19-Sep-18,19,September,2018,3,3,1,L,,,,100.00%,,7
pr,SI5,19,19-Sep-18,19,September,2018,3,4,1,L,,,,100.00%,,7
pr,SI5,19,19-Sep-18,19,September,2018,3,5,0,PD,,,,,,7
pr,SI5,19,19-Sep-18,19,September,2018,3,6,0,PD,,,,,,7
pr,SI5,19,19-Sep-18,19,September,2018,3,7,0,D,,,,0.00%,,7
pr,AAA3,20,19-Sep-18,19,September,2018,3,A,1,L,,,,100.00%,,7
pr,AAA3,20,19-Sep-18,19,September,2018,3,B,1,L,,,,100.00%,,7
pr,AAA3,20,19-Sep-18,19,September,2018,3,3,1,L,,,,100.00%,,7
pr,AAA3,20,19-Sep-18,19,September,2018,3,4,1,L,,,,100.00%,,7
pr,AAA3,20,19-Sep-18,19,September,2018,3,5,1,L,,,,100.00%,,7
pr,AAA3,20,19-Sep-18,19,September,2018,3,6,1,L,,,,100.00%,,7
pr,AAA3,20,19-Sep-18,19,September,2018,3,7,1,L,,,,100.00%,,7
pr,AAA3,21,19-Sep-18,19,September,2018,3,A,1,L,,,,90.00%,,7
pr,AAA3,21,19-Sep-18,19,September,2018,3,B,1,L,,,,100.00%,,7
pr,AAA3,21,19-Sep-18,19,September,2018,3,3,1,L,,,,100.00%,,7
pr,AAA3,21,19-Sep-18,19,September,2018,3,4,1,L,,,,90.00%,,7
pr,AAA3,21,19-Sep-18,19,September,2018,3,5,1,L,,,,15.00%,,7
pr,AAA3,21,19-Sep-18,19,September,2018,3,6,1,L,,,,65.00%,,7
pr,AAA3,21,19-Sep-18,19,September,2018,3,7,0,D,,,,,,7
pr,ML2,58,19-Sep-18,19,September,2018,3,A,1,L,,,,100.00%,42.6009,7
pr,ML2,58,19-Sep-18,19,September,2018,3,B,1,L,,,,100.00%,40.2037,7
pr,ML2,58,19-Sep-18,19,September,2018,3,3,1,L,,,,100.00%,29.4796,7
pr,ML2,58,19-Sep-18,19,September,2018,3,4,1,L,,,,100.00%,36.7863,7
pr,ML2,58,19-Sep-18,19,September,2018,3,5,1,L,,,,100.00%,30.5108,7
pr,ML2,58,19-Sep-18,19,September,2018,3,6,1,L,,,,100.00%,60.8879,7
pr,ML2,58,19-Sep-18,19,September,2018,3,7,1,L,,,,100.00%,19.453,7
pr,ML2,64,19-Sep-18,19,September,2018,3,A,1,L,,,,100.00%,50.0184,7
pr,ML2,64,19-Sep-18,19,September,2018,3,B,1,L,,,,100.00%,20.9005,7
pr,ML2,64,19-Sep-18,19,September,2018,3,3,1,L,,,,100.00%,26.8508,7
pr,ML2,64,19-Sep-18,19,September,2018,3,4,1,L,,,,100.00%,40.849,7
pr,ML2,64,19-Sep-18,19,September,2018,3,5,1,L,,,,100.00%,28.4156,7
pr,ML2,64,19-Sep-18,19,September,2018,3,6,1,L,,,,100.00%,30.8663,7
pr,ML2,64,19-Sep-18,19,September,2018,3,7,1,L,,,,100.00%,21.2215,7
pr,ML2,65,19-Sep-18,19,September,2018,3,A,1,L,,,,100.00%,,7
pr,ML2,65,19-Sep-18,19,September,2018,3,B,1,L,,,,100.00%,,7
pr,ML2,65,19-Sep-18,19,September,2018,3,3,1,L,,,,100.00%,,7
pr,ML2,65,19-Sep-18,19,September,2018,3,4,1,L,,,,100.00%,,7
pr,ML2,65,19-Sep-18,19,September,2018,3,5,1,L,,,,100.00%,,7
pr,ML2,65,19-Sep-18,19,September,2018,3,6,1,L,,,,100.00%,,7
pr,ML2,65,19-Sep-18,19,September,2018,3,7,1,L,,,,100.00%,,7
pr,CN1,71,19-Sep-18,19,September,2018,3,A,1,L,,,,100.00%,,7
pr,CN1,71,19-Sep-18,19,September,2018,3,B,1,L,,,,100.00%,,7
pr,CN1,71,19-Sep-18,19,September,2018,3,3,1,L,,,,100.00%,,7
pr,CN1,71,19-Sep-18,19,September,2018,3,4,1,L,,,,100.00%,,7
pr,CN1,71,19-Sep-18,19,September,2018,3,5,1,L,,,,100.00%,,7
pr,CN1,71,19-Sep-18,19,September,2018,3,6,1,L,,,,100.00%,,7
pr,CN1,71,19-Sep-18,19,September,2018,3,7,1,L,,,,100.00%,,7
pr,CN4,72,19-Sep-18,19,September,2018,3,A,1,L,,,,100.00%,,7
pr,CN4,72,19-Sep-18,19,September,2018,3,B,1,L,,,,100.00%,,7
pr,CN4,72,19-Sep-18,19,September,2018,3,3,1,L,,,,100.00%,,7
pr,CN4,72,19-Sep-18,19,September,2018,3,4,1,L,,,,100.00%,,7
pr,CN4,72,19-Sep-18,19,September,2018,3,5,1,L,,,,100.00%,,7
pr,CN4,72,19-Sep-18,19,September,2018,3,6,1,L,,,,100.00%,,7
pr,CN4,72,19-Sep-18,19,September,2018,3,7,1,L,,,,100.00%,,7
pr,CN4,72,19-Sep-18,19,September,2018,3,8,1,L,,,,100.00%,,7
pr,CN3,73,19-Sep-18,19,September,2018,3,A,1,L,,,,100.00%,,7
pr,CN3,73,19-Sep-18,19,September,2018,3,B,1,L,,,,100.00%,,7
pr,CN3,73,19-Sep-18,19,September,2018,3,3,1,L,,,,100.00%,,7
