storm_sid,storm_name,year,region,lat_site,lon_site,closest_distance_km,closest_date,category_at_closest,usa_sshs_numeric,max_wind_kt,direct_hit_50km
2010236N12341,EARL,2010,British Virgin Islands,18.5,-64.6,69.74918215338026,2010-08-30T18:00:00Z,Category 4,4,115,FALSE
2010236N12341,EARL,2010,St. Croix,17.7,-64.8,157.814584795174,2010-08-30T18:00:00Z,Category 4,4,115,FALSE
2010236N12341,EARL,2010,US Virgin Islands,17.8,-64.7,143.4836997458267,2010-08-30T18:00:00Z,Category 4,4,115,FALSE
2010236N12341,EARL,2010,Virgin Gorda,18.5,-64.4,59.45204528233556,2010-08-30T18:00:00Z,Category 4,4,115,FALSE
2010244N12328,GASTON,2010,British Virgin Islands,18.5,-64.6,189.03137529574977,2010-09-07T18:00:00Z,Miscellaneous,-3,25,FALSE
2010244N12328,GASTON,2010,Dominican Republic,18.4,-68.8,160.96992949537045,2010-09-08T06:00:00Z,Miscellaneous,-3,25,FALSE
2010244N12328,GASTON,2010,Puerto Rico,18,-67,88.95594131564711,2010-09-08T03:00:00Z,Miscellaneous,-3,25,FALSE
2010244N12328,GASTON,2010,St. Croix,17.7,-64.8,102.30426083079276,2010-09-07T18:00:00Z,Miscellaneous,-3,25,FALSE
2010244N12328,GASTON,2010,US Virgin Islands,17.8,-64.7,111.70056914322605,2010-09-07T18:00:00Z,Miscellaneous,-3,25,FALSE
2010244N12328,GASTON,2010,Virgin Gorda,18.5,-64.4,190.21546644438635,2010-09-07T18:00:00Z,Miscellaneous,-3,25,FALSE
2010271N19276,NICOLE,2010,Cuba,23,-82,150.29239841219007,2010-09-29T06:00:00Z,Tropical Storm,0,35,FALSE
2010271N19276,NICOLE,2010,Florida Keys Lower,24.5,-81.4,168.13768147591847,2010-09-29T21:00:00Z,Miscellaneous,-3,40,FALSE
2010271N19276,NICOLE,2010,Florida Keys Upper,25.1,-80.3,83.44314670722399,2010-09-30T00:00:00Z,Miscellaneous,-3,40,FALSE
2010284N14278,PAULA,2010,Cuba,23,-82,11.119492664455889,2010-10-15T00:00:00Z,Tropical Storm,0,40,TRUE
2010284N14278,PAULA,2010,Dry Tortugas,24.6,-82.9,189.30514104562212,2010-10-14T21:00:00Z,Tropical Storm,0,45,FALSE
2010284N14278,PAULA,2010,Florida Keys Lower,24.5,-81.4,177.91188263129422,2010-10-15T03:00:00Z,Tropical Storm,0,35,FALSE
2010284N14278,PAULA,2010,Mexican Caribbean,20.5,-87.3,135.81051271181306,2010-10-13T09:00:00Z,Category 2,2,85,FALSE
2010302N09306,TOMAS,2010,Curacao,12.1,-69,157.17608250491173,2010-11-01T18:00:00Z,Tropical Storm,0,40,FALSE
2010302N09306,TOMAS,2010,Navassa,18.4,-75,22.238985328911426,2010-11-05T09:00:00Z,Category 1,1,73,TRUE
2011208N22274,DON,2011,Mexican Caribbean,20.5,-87.3,178.00510838462554,2011-07-27T18:00:00Z,Tropical Storm,0,35,FALSE
2011214N15299,EMILY,2011,Bahamas,25,-77,101.14960032041925,2011-08-06T06:00:00Z,Miscellaneous,-3,25,FALSE
2011214N15299,EMILY,2011,Navassa,18.4,-75,61.28056741043798,2011-08-05T00:00:00Z,Miscellaneous,-3,25,FALSE
2011233N15301,IRENE,2011,Bahamas,25,-77,59.982725697026765,2011-08-25T12:00:00Z,Category 2,2,90,FALSE
2011233N15301,IRENE,2011,British Virgin Islands,18.5,-64.6,77.83644865119122,2011-08-21T23:00:00Z,Tropical Storm,0,60,FALSE
2011233N15301,IRENE,2011,Dominican Republic,18.4,-68.8,129.3460718214353,2011-08-22T21:00:00Z,Category 1,1,78,FALSE
2011233N15301,IRENE,2011,Puerto Rico,18,-67,91.99677930807721,2011-08-22T09:00:00Z,Category 1,1,68,FALSE
2011233N15301,IRENE,2011,St. Croix,17.7,-64.8,23.92172069244851,2011-08-21T23:00:00Z,Tropical Storm,0,60,TRUE
2011233N15301,IRENE,2011,US Virgin Islands,17.8,-64.7,10.58719567263504,2011-08-21T23:00:00Z,Tropical Storm,0,60,TRUE
2011233N15301,IRENE,2011,Virgin Gorda,18.5,-64.4,80.65411677745666,2011-08-21T23:00:00Z,Tropical Storm,0,60,FALSE
2011250N12324,MARIA,2011,British Virgin Islands,18.5,-64.6,84.97746615097421,2011-09-11T12:00:00Z,Tropical Storm,0,50,FALSE
2011250N12324,MARIA,2011,St. Croix,17.7,-64.8,170.14505130601071,2011-09-11T09:00:00Z,Tropical Storm,0,50,FALSE
2011250N12324,MARIA,2011,US Virgin Islands,17.8,-64.7,154.86415026791786,2011-09-11T09:00:00Z,Tropical Storm,0,50,FALSE
2011250N12324,MARIA,2011,Virgin Gorda,18.5,-64.4,73.81299987281294,2011-09-11T12:00:00Z,Tropical Storm,0,50,FALSE
2011295N13279,RINA,2011,Mexican Caribbean,20.5,-87.3,10.415319375215459,2011-10-28T02:00:00Z,Tropical Storm,0,50,TRUE
2012215N12313,ERNESTO,2012,Mexican Caribbean,20.5,-87.3,191.6238883500415,2012-08-08T03:00:00Z,Category 2,2,84,FALSE
2012234N16315,ISAAC,2012,Cuba,23,-82,99.04721924329917,2012-08-26T18:00:00Z,Tropical Storm,0,50,FALSE
2012234N16315,ISAAC,2012,Dry Tortugas,24.6,-82.9,20.220486710643346,2012-08-27T03:00:00Z,Tropical Storm,0,50,TRUE
2012234N16315,ISAAC,2012,Florida Keys Lower,24.5,-81.4,88.95594131564711,2012-08-26T18:00:00Z,Tropical Storm,0,50,FALSE
2012234N16315,ISAAC,2012,Florida Keys Upper,25.1,-80.3,171.64361639532416,2012-08-26T15:00:00Z,Tropical Storm,0,53,FALSE
2012234N16315,ISAAC,2012,Navassa,18.4,-75,176.57563105808748,2012-08-25T12:00:00Z,Tropical Storm,0,50,FALSE
2012287N15297,RAFAEL,2012,British Virgin Islands,18.5,-64.6,114.33088487914594,2012-10-14T06:00:00Z,Tropical Storm,0,45,FALSE
2012287N15297,RAFAEL,2012,St. Croix,17.7,-64.8,139.4183063738849,2012-10-14T00:00:00Z,Tropical Storm,0,45,FALSE
2012287N15297,RAFAEL,2012,US Virgin Islands,17.8,-64.7,127.49628054860803,2012-10-14T00:00:00Z,Tropical Storm,0,45,FALSE
2012287N15297,RAFAEL,2012,Virgin Gorda,18.5,-64.4,95.27845410223262,2012-10-14T06:00:00Z,Tropical Storm,0,45,FALSE
2012296N14283,SANDY,2012,Bahamas,25,-77,87.15882041610325,2012-10-26T03:00:00Z,Category 1,1,73,FALSE
2012296N14283,SANDY,2012,Jamaica,18.5,-77,57.25091651653259,2012-10-24T21:00:00Z,Category 1,1,79,FALSE
2012296N14283,SANDY,2012,Navassa,18.4,-75,157.62797939299054,2012-10-25T00:00:00Z,Category 2,2,85,FALSE
2013204N11340,DORIAN,2013,Bahamas,25,-77,161.0090012848357,2013-08-01T12:00:00Z,Miscellaneous,-3,25,FALSE
2013204N11340,DORIAN,2013,Florida Keys Upper,25.1,-80.3,112.88526933839894,2013-08-02T03:00:00Z,Miscellaneous,-3,25,FALSE
2013248N16294,GABRIELLE,2013,Dominican Republic,18.4,-68.8,43.656145660335206,2013-09-05T21:00:00Z,Miscellaneous,-3,25,TRUE
2013248N16294,GABRIELLE,2013,Puerto Rico,18,-67,98.54207470269155,2013-09-05T09:00:00Z,Tropical Depression,-1,30,FALSE
2013248N16294,GABRIELLE,2013,St. Croix,17.7,-64.8,192.07470901871147,2013-09-04T21:00:00Z,Tropical Depression,-1,30,FALSE
2013276N21273,KAREN,2013,Mexican Caribbean,20.5,-87.3,122.71230232196983,2013-10-03T06:00:00Z,Tropical Storm,0,45,FALSE
2014210N10323,BERTHA,2014,Dominican Republic,18.4,-68.8,57.222619516058415,2014-08-02T21:00:00Z,Tropical Storm,0,40,FALSE
2014210N10323,BERTHA,2014,Puerto Rico,18,-67,64.43619872086599,2014-08-02T18:00:00Z,Tropical Storm,0,40,FALSE
2014210N10323,BERTHA,2014,St. Croix,17.7,-64.8,157.11880191234027,2014-08-02T09:00:00Z,Tropical Storm,0,40,FALSE
2014210N10323,BERTHA,2014,US Virgin Islands,17.8,-64.7,169.81386431856697,2014-08-02T09:00:00Z,Tropical Storm,0,40,FALSE
2014285N16305,GONZALO,2014,British Virgin Islands,18.5,-64.6,91.8693437063467,2014-10-14T06:00:00Z,Category 2,2,90,FALSE
2014285N16305,GONZALO,2014,St. Croix,17.7,-64.8,168.61621602400035,2014-10-14T03:00:00Z,Category 2,2,85,FALSE
2014285N16305,GONZALO,2014,US Virgin Islands,17.8,-64.7,153.32406928511273,2014-10-14T03:00:00Z,Category 2,2,85,FALSE
2014285N16305,GONZALO,2014,Virgin Gorda,18.5,-64.4,78.89210265083412,2014-10-14T06:00:00Z,Category 2,2,90,FALSE
2014294N20265,HANNA,2014,Mexican Caribbean,20.5,-87.3,191.62388835004197,2014-10-24T18:00:00Z,Miscellaneous,-3,20,FALSE
2015237N14315,ERIKA,2015,British Virgin Islands,18.5,-64.6,153.93561410176224,2015-08-28T00:00:00Z,Tropical Storm,0,45,FALSE
2015237N14315,ERIKA,2015,Dominican Republic,18.4,-68.8,91.43574182242354,2015-08-28T12:00:00Z,Tropical Storm,0,45,FALSE
2015237N14315,ERIKA,2015,Puerto Rico,18,-67,59.495209541920126,2015-08-28T06:00:00Z,Tropical Storm,0,45,FALSE
2015237N14315,ERIKA,2015,St. Croix,17.7,-64.8,64.06083842517216,2015-08-28T00:00:00Z,Tropical Storm,0,45,FALSE
2015237N14315,ERIKA,2015,US Virgin Islands,17.8,-64.7,79.06032659395355,2015-08-28T00:00:00Z,Tropical Storm,0,45,FALSE
2015237N14315,ERIKA,2015,Virgin Gorda,18.5,-64.4,162.43348541094753,2015-08-28T00:00:00Z,Tropical Storm,0,45,FALSE
2015313N22289,KATE,2015,Bahamas,25,-77,120.65284874638465,2015-11-09T21:00:00Z,Tropical Storm,0,48,FALSE
2016158N22272,COLIN,2016,Mexican Caribbean,20.5,-87.3,142.25844791660657,2016-06-05T12:00:00Z,Tropical Depression,-1,30,FALSE
2016242N24279,HERMINE,2016,Cuba,23,-82,60.411562705571676,2016-08-29T00:00:00Z,Tropical Depression,-1,30,FALSE
2016242N24279,HERMINE,2016,Dry Tortugas,24.6,-82.9,133.43391197347103,2016-08-29T03:00:00Z,Tropical Depression,-1,30,FALSE
2016242N24279,HERMINE,2016,Florida Keys Lower,24.5,-81.4,77.83644865119122,2016-08-28T18:00:00Z,Tropical Depression,-1,30,FALSE
2016242N24279,HERMINE,2016,Florida Keys Upper,25.1,-80.3,182.4626093706599,2016-08-28T18:00:00Z,Tropical Depression,-1,30,FALSE
2016273N13300,MATTHEW,2016,Bahamas,25,-77,60.48101697841965,2016-10-06T12:00:00Z,Category 4,4,120,FALSE
2016273N13300,MATTHEW,2016,Navassa,18.4,-75,73.85709319031521,2016-10-04T12:00:00Z,Category 4,4,125,FALSE
2017219N16279,FRANKLIN,2017,Mexican Caribbean,20.5,-87.3,156.024034288872,2017-08-08T03:00:00Z,Tropical Storm,0,50,FALSE
2017228N14314,HARVEY,2017,Curacao,12.1,-69,189.4244493494756,2017-08-19T15:00:00Z,Tropical Depression,-1,30,FALSE
2017228N14314,HARVEY,2017,Mexican Caribbean,20.5,-87.3,196.9041934377323,2017-08-22T09:00:00Z,Miscellaneous,-3,25,FALSE
2017242N16333,IRMA,2017,British Virgin Islands,18.5,-64.6,15.322288231133422,2017-09-06T18:00:00Z,Category 5,5,150,TRUE
2017242N16333,IRMA,2017,Cuba,23,-82,105.66541395672985,2017-09-10T06:00:00Z,Category 4,4,115,FALSE
2017242N16333,IRMA,2017,Dominican Republic,18.4,-68.8,174.86545209768107,2017-09-07T09:00:00Z,Category 5,5,145,FALSE
2017242N16333,IRMA,2017,Dry Tortugas,24.6,-82.9,141.9224436493213,2017-09-10T13:00:00Z,Category 4,4,115,FALSE
2017242N16333,IRMA,2017,Florida Keys Lower,24.5,-81.4,10.118307455594683,2017-09-10T12:00:00Z,Category 4,4,115,TRUE
2017242N16333,IRMA,2017,Florida Keys Upper,25.1,-80.3,128.94363986543775,2017-09-10T13:00:00Z,Category 4,4,115,FALSE
2017242N16333,IRMA,2017,Puerto Rico,18,-67,157.8365068206288,2017-09-07T00:00:00Z,Category 5,5,150,FALSE
2017242N16333,IRMA,2017,St. Croix,17.7,-64.8,98.49094422473505,2017-09-06T16:30:00Z,Category 5,5,155,FALSE
2017242N16333,IRMA,2017,US Virgin Islands,17.8,-64.7,84.04346314583066,2017-09-06T16:30:00Z,Category 5,5,155,FALSE
2017242N16333,IRMA,2017,Virgin Gorda,18.5,-64.4,0,2017-09-06T16:30:00Z,Category 5,5,155,TRUE
2017247N09327,JOSE,2017,British Virgin Islands,18.5,-64.6,191.7897772118088,2017-09-10T03:00:00Z,Category 4,4,115,FALSE
2017247N09327,JOSE,2017,Virgin Gorda,18.5,-64.4,178.6862550146149,2017-09-10T03:00:00Z,Category 4,4,115,FALSE
2017260N12310,MARIA,2017,British Virgin Islands,18.5,-64.6,113.17832757894072,2017-09-20T06:00:00Z,Category 5,5,140,FALSE
2017260N12310,MARIA,2017,Dominican Republic,18.4,-68.8,127.86046070860172,2017-09-21T06:00:00Z,Category 3,3,100,FALSE
2017260N12310,MARIA,2017,Puerto Rico,18,-67,61.34803277325406,2017-09-20T15:00:00Z,Category 3,3,105,FALSE
2017260N12310,MARIA,2017,St. Croix,17.7,-64.8,33.676856709438844,2017-09-20T06:00:00Z,Category 5,5,140,TRUE
2017260N12310,MARIA,2017,US Virgin Islands,17.8,-64.7,47.85388054583561,2017-09-20T06:00:00Z,Category 5,5,140,TRUE
2017260N12310,MARIA,2017,Virgin Gorda,18.5,-64.4,124.46606896355308,2017-09-20T06:00:00Z,Category 5,5,140,FALSE
2017277N11279,NATE,2017,Mexican Caribbean,20.5,-87.3,170.47729701343948,2017-10-07T00:00:00Z,Tropical Storm,0,55,FALSE
2017301N18276,PHILIPPE,2017,Cuba,23,-82,88.50233658900217,2017-10-29T00:00:00Z,Tropical Depression,-1,30,FALSE
2018146N19273,ALBERTO,2018,Dry Tortugas,24.6,-82.9,145.2547520735369,2018-05-27T06:00:00Z,Subtropical,-2,35,FALSE
2018146N19273,ALBERTO,2018,Mexican Caribbean,20.5,-87.3,167.06917658229358,2018-05-26T09:00:00Z,Subtropical,-2,30,FALSE
2018186N10325,BERYL,2018,Dominican Republic,18.4,-68.8,89.58232722084252,2018-07-10T00:00:00Z,Miscellaneous,-3,35,FALSE
2018186N10325,BERYL,2018,Puerto Rico,18,-67,100.63543276739139,2018-07-09T18:00:00Z,Miscellaneous,-3,35,FALSE
2018186N10325,BERYL,2018,St. Croix,17.7,-64.8,133.35295355901448,2018-07-09T12:00:00Z,Miscellaneous,-3,35,FALSE
2018186N10325,BERYL,2018,US Virgin Islands,17.8,-64.7,147.87272719666157,2018-07-09T12:00:00Z,Miscellaneous,-3,35,FALSE
2018246N22283,GORDON,2018,Dry Tortugas,24.6,-82.9,167.11300587186562,2018-09-03T18:00:00Z,Tropical Storm,0,50,FALSE
2018246N22283,GORDON,2018,Florida Keys Lower,24.5,-81.4,92.75578486739424,2018-09-03T13:15:00Z,Tropical Storm,0,45,FALSE
2018246N22283,GORDON,2018,Florida Keys Upper,25.1,-80.3,23.01197016192517,2018-09-03T11:15:00Z,Tropical Storm,0,45,TRUE
2018280N18273,MICHAEL,2018,Mexican Caribbean,20.5,-87.3,199.33462046048516,2018-10-08T03:00:00Z,Tropical Storm,0,55,FALSE
2019204N25283,UNNAMED,2019,Bahamas,25,-77,60.07085235061207,2019-07-22T12:00:00Z,Tropical Depression,-1,25,FALSE
2019204N25283,UNNAMED,2019,Florida Keys Upper,25.1,-80.3,120.58362257106128,2019-07-23T00:00:00Z,Tropical Depression,-1,25,FALSE
2019236N10314,DORIAN,2019,Bahamas,25,-77,166.792389966838,2019-09-01T16:40:00Z,Category 5,5,160,FALSE
2019236N10314,DORIAN,2019,British Virgin Islands,18.5,-64.6,53.89919451885293,2019-08-28T18:00:00Z,Category 1,1,70,FALSE
2019236N10314,DORIAN,2019,Puerto Rico,18,-67,187.2100625368669,2019-08-28T21:00:00Z,Category 1,1,73,FALSE
2019236N10314,DORIAN,2019,St. Croix,17.7,-64.8,23.92172069244851,2019-08-28T15:30:00Z,Category 1,1,65,TRUE
2019236N10314,DORIAN,2019,US Virgin Islands,17.8,-64.7,10.58719567263504,2019-08-28T15:30:00Z,Category 1,1,65,TRUE
2019236N10314,DORIAN,2019,Virgin Gorda,18.5,-64.4,74.66820403402255,2019-08-28T18:00:00Z,Category 1,1,70,FALSE
2019256N23286,HUMBERTO,2019,Bahamas,25,-77,155.6919386660697,2019-09-14T09:00:00Z,Tropical Storm,0,38,FALSE
2019265N12301,KAREN,2019,British Virgin Islands,18.5,-64.6,63.26923845867592,2019-09-25T00:00:00Z,Tropical Storm,0,40,FALSE
2019265N12301,KAREN,2019,Puerto Rico,18,-67,151.8870695445217,2019-09-24T18:00:00Z,Tropical Storm,0,40,FALSE
2019265N12301,KAREN,2019,St. Croix,17.7,-64.8,77.51725785544568,2019-09-24T22:00:00Z,Tropical Storm,0,40,FALSE
2019265N12301,KAREN,2019,US Virgin Islands,17.8,-64.7,81.2148094465252,2019-09-24T22:00:00Z,Tropical Storm,0,40,FALSE
2019265N12301,KAREN,2019,Virgin Gorda,18.5,-64.4,84.35895442611366,2019-09-25T00:00:00Z,Tropical Storm,0,40,FALSE
2020211N13306,ISAIAS,2020,Bahamas,25,-77,92.80000296349928,2020-08-01T12:00:00Z,Category 1,1,70,FALSE
2020211N13306,ISAIAS,2020,Dominican Republic,18.4,-68.8,39.482345779137006,2020-07-30T15:00:00Z,Tropical Storm,0,55,TRUE
2020211N13306,ISAIAS,2020,Florida Keys Upper,25.1,-80.3,132.7843358767531,2020-08-02T03:00:00Z,Tropical Storm,0,58,FALSE
2020211N13306,ISAIAS,2020,Puerto Rico,18,-67,130.43154156811548,2020-07-30T09:00:00Z,Tropical Storm,0,53,FALSE
2020224N11326,JOSEPHINE,2020,British Virgin Islands,18.5,-64.6,188.72517308766848,2020-08-16T09:00:00Z,Tropical Depression,-1,30,FALSE
2020224N11326,JOSEPHINE,2020,Virgin Gorda,18.5,-64.4,182.79677924854343,2020-08-16T09:00:00Z,Tropical Depression,-1,30,FALSE
2020233N14313,LAURA,2020,British Virgin Islands,18.5,-64.6,118.48543770256673,2020-08-22T09:00:00Z,Tropical Storm,0,43,FALSE
2020233N14313,LAURA,2020,Cuba,23,-82,129.03694580608294,2020-08-24T21:00:00Z,Tropical Storm,0,53,FALSE
2020233N14313,LAURA,2020,Dominican Republic,18.4,-68.8,22.238985328911426,2020-08-23T00:00:00Z,Tropical Storm,0,45,TRUE
2020233N14313,LAURA,2020,Jamaica,18.5,-77,171.99657219517624,2020-08-24T02:00:00Z,Tropical Storm,0,55,FALSE
2020233N14313,LAURA,2020,Navassa,18.4,-75,133.3677511168281,2020-08-23T18:00:00Z,Tropical Storm,0,55,FALSE
2020233N14313,LAURA,2020,Puerto Rico,18,-67,38.75868933560035,2020-08-22T15:00:00Z,Tropical Storm,0,45,TRUE
2020233N14313,LAURA,2020,St. Croix,17.7,-64.8,43.81854805688298,2020-08-22T09:00:00Z,Tropical Storm,0,43,TRUE
2020233N14313,LAURA,2020,US Virgin Islands,17.8,-64.7,54.6747920361234,2020-08-22T06:00:00Z,Tropical Storm,0,40,FALSE
2020233N14313,LAURA,2020,Virgin Gorda,18.5,-64.4,122.31441930901478,2020-08-22T06:00:00Z,Tropical Storm,0,40,FALSE
2020256N25281,SALLY,2020,Bahamas,25,-77,167.00959184407498,2020-09-11T18:00:00Z,Tropical Depression,-1,30,FALSE
2020256N25281,SALLY,2020,Dry Tortugas,24.6,-82.9,160.78215317878002,2020-09-13T00:00:00Z,Tropical Storm,0,35,FALSE
2020256N25281,SALLY,2020,Florida Keys Lower,24.5,-81.4,113.00678457484953,2020-09-12T15:00:00Z,Tropical Storm,0,35,FALSE
2020256N25281,SALLY,2020,Florida Keys Upper,25.1,-80.3,48.811201675299394,2020-09-12T09:00:00Z,Tropical Depression,-1,33,TRUE
2020276N17277,GAMMA,2020,Mexican Caribbean,20.5,-87.3,23.618664215972004,2020-10-03T18:00:00Z,Tropical Storm,0,60,TRUE
2020279N16284,DELTA,2020,Mexican Caribbean,20.5,-87.3,53.33887499757845,2020-10-07T10:30:00Z,Category 2,2,90,FALSE
2020299N18277,ZETA,2020,Mexican Caribbean,20.5,-87.3,15.237869692451769,2020-10-27T03:55:00Z,Category 1,1,75,TRUE
2020306N15288,ETA,2020,Dry Tortugas,24.6,-82.9,33.358477993367316,2020-11-09T12:00:00Z,Tropical Storm,0,50,TRUE
2020306N15288,ETA,2020,Florida Keys Lower,24.5,-81.4,55.597463322279445,2020-11-09T06:00:00Z,Tropical Storm,0,55,FALSE
2020306N15288,ETA,2020,Florida Keys Upper,25.1,-80.3,38.97891211360775,2020-11-09T03:00:00Z,Tropical Storm,0,55,TRUE
2021182N09317,ELSA,2021,Cuba,23,-82,11.119492664455889,2021-07-06T00:00:00Z,Tropical Storm,0,50,TRUE
2021182N09317,ELSA,2021,Dry Tortugas,24.6,-82.9,20.220486710647208,2021-07-06T12:00:00Z,Tropical Storm,0,55,TRUE
2021182N09317,ELSA,2021,Florida Keys Lower,24.5,-81.4,129.4897891525347,2021-07-06T09:00:00Z,Tropical Storm,0,53,FALSE
2021182N09317,ELSA,2021,Jamaica,18.5,-77,44.4779706578232,2021-07-04T15:00:00Z,Tropical Storm,0,50,TRUE
2021182N09317,ELSA,2021,Navassa,18.4,-75,66.71695598673499,2021-07-04T03:00:00Z,Tropical Storm,0,55,FALSE
2021222N14301,FRED,2021,British Virgin Islands,18.5,-64.6,187.0744430398746,2021-08-10T21:00:00Z,Miscellaneous,-3,33,FALSE
2021222N14301,FRED,2021,Cuba,23,-82,24.484560291098006,2021-08-14T09:00:00Z,Miscellaneous,-3,30,TRUE
2021222N14301,FRED,2021,Dominican Republic,18.4,-68.8,49.24035762766172,2021-08-11T12:00:00Z,Tropical Storm,0,40,TRUE
2021222N14301,FRED,2021,Dry Tortugas,24.6,-82.9,133.67376290338203,2021-08-15T00:00:00Z,Miscellaneous,-3,35,FALSE
2021222N14301,FRED,2021,Florida Keys Lower,24.5,-81.4,195.7708343775684,2021-08-14T09:00:00Z,Miscellaneous,-3,30,FALSE
2021222N14301,FRED,2021,Puerto Rico,18,-67,56.59707097943862,2021-08-11T03:00:00Z,Tropical Storm,0,35,FALSE
2021222N14301,FRED,2021,St. Croix,17.7,-64.8,100.56721370640467,2021-08-10T21:00:00Z,Miscellaneous,-3,33,FALSE
2021222N14301,FRED,2021,US Virgin Islands,17.8,-64.7,115.88686365113362,2021-08-10T21:00:00Z,Miscellaneous,-3,33,FALSE
2021222N14301,FRED,2021,Virgin Gorda,18.5,-64.4,197.5701958103664,2021-08-10T21:00:00Z,Miscellaneous,-3,33,FALSE
2021225N15313,GRACE,2021,British Virgin Islands,18.5,-64.6,189.03137529574977,2021-08-15T09:00:00Z,Tropical Depression,-1,30,FALSE
2021225N15313,GRACE,2021,Dominican Republic,18.4,-68.8,144.94078773104522,2021-08-16T03:00:00Z,Tropical Depression,-1,30,FALSE
2021225N15313,GRACE,2021,Jamaica,18.5,-77,39.47582765810827,2021-08-17T15:00:00Z,Tropical Storm,0,50,TRUE
2021225N15313,GRACE,2021,Mexican Caribbean,20.5,-87.3,44.4779706578232,2021-08-19T09:00:00Z,Category 1,1,74,TRUE
2021225N15313,GRACE,2021,Navassa,18.4,-75,49.24035762766172,2021-08-17T06:00:00Z,Tropical Storm,0,40,TRUE
2021225N15313,GRACE,2021,Puerto Rico,18,-67,115.65657559025894,2021-08-15T18:00:00Z,Tropical Depression,-1,30,FALSE
2021225N15313,GRACE,2021,St. Croix,17.7,-64.8,102.30426083079276,2021-08-15T09:00:00Z,Tropical Depression,-1,30,FALSE
2021225N15313,GRACE,2021,US Virgin Islands,17.8,-64.7,111.70056914322605,2021-08-15T09:00:00Z,Tropical Depression,-1,30,FALSE
2021225N15313,GRACE,2021,Virgin Gorda,18.5,-64.4,190.21546644438635,2021-08-15T09:00:00Z,Tropical Depression,-1,30,FALSE
2021239N17281,IDA,2021,Cuba,23,-82,136.97691715337695,2021-08-27T21:00:00Z,Category 1,1,70,FALSE
2021262N16307,PETER,2021,British Virgin Islands,18.5,-64.6,157.69466216732621,2021-09-21T12:00:00Z,Tropical Storm,0,35,FALSE
2021262N16307,PETER,2021,Virgin Gorda,18.5,-64.4,150.53566153657718,2021-09-21T12:00:00Z,Tropical Storm,0,35,FALSE
2022154N21273,ALEX,2022,Dry Tortugas,24.6,-82.9,92.19081086107289,2022-06-04T06:00:00Z,Miscellaneous,-3,35,FALSE
2022154N21273,ALEX,2022,Florida Keys Lower,24.5,-81.4,194.40098179010582,2022-06-04T09:00:00Z,Miscellaneous,-3,35,FALSE
2022154N21273,ALEX,2022,Florida Keys Upper,25.1,-80.3,199.3889712314131,2022-06-04T15:00:00Z,Miscellaneous,-3,38,FALSE
2022154N21273,ALEX,2022,Mexican Caribbean,20.5,-87.3,91.34977584186493,2022-06-02T18:00:00Z,Miscellaneous,-3,30,FALSE
2022179N08310,BONNIE,2022,Curacao,12.1,-69,35.08746085188902,2022-06-29T21:00:00Z,Miscellaneous,-3,35,TRUE
2022246N18301,EARL,2022,British Virgin Islands,18.5,-64.6,122.99453255625605,2022-09-04T06:00:00Z,Tropical Storm,0,45,FALSE
2022246N18301,EARL,2022,US Virgin Islands,17.8,-64.7,196.87590313401162,2022-09-04T03:00:00Z,Tropical Storm,0,45,FALSE
2022246N18301,EARL,2022,Virgin Gorda,18.5,-64.4,113.04916114127494,2022-09-04T03:00:00Z,Tropical Storm,0,45,FALSE
2022257N16312,FIONA,2022,Dominican Republic,18.4,-68.8,30.64881109787798,2022-09-19T09:00:00Z,Category 1,1,78,TRUE
2022257N16312,FIONA,2022,Puerto Rico,18,-67,10.575265828253693,2022-09-18T19:20:00Z,Category 1,1,75,TRUE
2022257N16312,FIONA,2022,St. Croix,17.7,-64.8,115.67091496695318,2022-09-18T03:00:00Z,Tropical Storm,0,53,FALSE
2022257N16312,FIONA,2022,US Virgin Islands,17.8,-64.7,129.47999945217788,2022-09-18T03:00:00Z,Tropical Storm,0,53,FALSE
2022266N12294,IAN,2022,Cuba,23,-82,143.98072882018923,2022-09-27T18:00:00Z,Category 3,3,105,FALSE
2022266N12294,IAN,2022,Dry Tortugas,24.6,-82.9,0,2022-09-28T02:00:00Z,Category 3,3,110,TRUE
2022266N12294,IAN,2022,Florida Keys Lower,24.5,-81.4,152.12036117348367,2022-09-28T02:00:00Z,Category 3,3,110,FALSE
2022280N11294,JULIA,2022,Curacao,12.1,-69,31.10892721288715,2022-10-07T00:00:00Z,Tropical Depression,-1,30,TRUE
2022311N21293,NICOLE,2022,Bahamas,25,-77,167.09278261375155,2022-11-09T17:00:00Z,Tropical Storm,0,60,FALSE
2023152N26274,ARLENE,2023,Cuba,23,-82,107.54537953378122,2023-06-04T06:00:00Z,Miscellaneous,-3,25,FALSE
2023152N26274,ARLENE,2023,Dry Tortugas,24.6,-82.9,144.9101380597496,2023-06-04T06:00:00Z,Miscellaneous,-3,25,FALSE
2023170N11323,BRET,2023,Curacao,12.1,-69,102.40264775133156,2023-06-24T06:00:00Z,Tropical Storm,0,40,FALSE
2023239N21274,IDALIA,2023,Dry Tortugas,24.6,-82.9,192.49119061909323,2023-08-29T15:00:00Z,Category 1,1,75,FALSE
2023239N21274,IDALIA,2023,Mexican Caribbean,20.5,-87.3,52.076577420199285,2023-08-27T06:00:00Z,Tropical Depression,-1,30,FALSE
